CUST_ID,TYPE,VALUE
30306,SENDOUT_3,0
30307,SENDOUT_3,1
30308,SENDOUT_3,1
30309,SENDOUT_3,1
30310,SENDOUT_3,1
30311,SENDOUT_3,1
30312,SENDOUT_3,1
30313,SENDOUT_3,1
30314,SENDOUT_3,1
30315,SENDOUT_3,0
30316,SENDOUT_3,0
30317,SENDOUT_3,1
30318,SENDOUT_3,1
30319,SENDOUT_3,1
30320,SENDOUT_3,1
30321,SENDOUT_3,1
30322,SENDOUT_3,1
30323,SENDOUT_3,1
30324,SENDOUT_3,1
30325,SENDOUT_3,1
30326,SENDOUT_3,0
30327,SENDOUT_3,0
30328,SENDOUT_3,1
30329,SENDOUT_3,1
30330,SENDOUT_3,1
30331,SENDOUT_3,1
30332,SENDOUT_3,1
30333,SENDOUT_3,1
30334,SENDOUT_3,1
30335,SENDOUT_3,1
30336,SENDOUT_3,1
30337,SENDOUT_3,1
30338,SENDOUT_3,1
30339,SENDOUT_3,1
30340,SENDOUT_3,0
30341,SENDOUT_3,1
30342,SENDOUT_3,1
30343,SENDOUT_3,0
30344,SENDOUT_3,0
30345,SENDOUT_3,1
30346,SENDOUT_3,1
30347,SENDOUT_3,1
30348,SENDOUT_3,1
30349,SENDOUT_3,0
30350,SENDOUT_3,0
30351,SENDOUT_3,1
30352,SENDOUT_3,1
30353,SENDOUT_3,0
30354,SENDOUT_3,1
30355,SENDOUT_3,1
30356,SENDOUT_3,1
30357,SENDOUT_3,0
30358,SENDOUT_3,1
30359,SENDOUT_3,1
30360,SENDOUT_3,1
30361,SENDOUT_3,1
30362,SENDOUT_3,1
30363,SENDOUT_3,1
30364,SENDOUT_3,1
30365,SENDOUT_3,1
30366,SENDOUT_3,1
30367,SENDOUT_3,1
30368,SENDOUT_3,0
30369,SENDOUT_3,1
30370,SENDOUT_3,1
30371,SENDOUT_3,1
30372,SENDOUT_3,1
30373,SENDOUT_3,1
30374,SENDOUT_3,0
30375,SENDOUT_3,1
30376,SENDOUT_3,1
30377,SENDOUT_3,1
30378,SENDOUT_3,0
30379,SENDOUT_3,1
30380,SENDOUT_3,1
30381,SENDOUT_3,0
30382,SENDOUT_3,1
30383,SENDOUT_3,0
30384,SENDOUT_3,0
30385,SENDOUT_3,1
30386,SENDOUT_3,1
30387,SENDOUT_3,1
30388,SENDOUT_3,1
30389,SENDOUT_3,0
30390,SENDOUT_3,1
30391,SENDOUT_3,1
30392,SENDOUT_3,1
30393,SENDOUT_3,1
30394,SENDOUT_3,1
30395,SENDOUT_3,1
30396,SENDOUT_3,1
30397,SENDOUT_3,1
30398,SENDOUT_3,0
30399,SENDOUT_3,1
30400,SENDOUT_3,1
30401,SENDOUT_3,1
30402,SENDOUT_3,1
30403,SENDOUT_3,1
30404,SENDOUT_3,0
30405,SENDOUT_3,1
30406,SENDOUT_3,1
30407,SENDOUT_3,0
30408,SENDOUT_3,1
30409,SENDOUT_3,1
30410,SENDOUT_3,1
30411,SENDOUT_3,1
30412,SENDOUT_3,1
30413,SENDOUT_3,1
30414,SENDOUT_3,1
30415,SENDOUT_3,1
30416,SENDOUT_3,1
30417,SENDOUT_3,0
30418,SENDOUT_3,1
30419,SENDOUT_3,1
30420,SENDOUT_3,1
30421,SENDOUT_3,1
30422,SENDOUT_3,0
30423,SENDOUT_3,1
30424,SENDOUT_3,1
30425,SENDOUT_3,1
30426,SENDOUT_3,1
30427,SENDOUT_3,0
30428,SENDOUT_3,1
30429,SENDOUT_3,1
30430,SENDOUT_3,1
30431,SENDOUT_3,1
30432,SENDOUT_3,1
30433,SENDOUT_3,1
30434,SENDOUT_3,0
30435,SENDOUT_3,1
30436,SENDOUT_3,1
30437,SENDOUT_3,1
30438,SENDOUT_3,1
30439,SENDOUT_3,0
30440,SENDOUT_3,1
30441,SENDOUT_3,1
30442,SENDOUT_3,1
30443,SENDOUT_3,1
30444,SENDOUT_3,0
30445,SENDOUT_3,1
30446,SENDOUT_3,1
30447,SENDOUT_3,1
30448,SENDOUT_3,1
30449,SENDOUT_3,1
30450,SENDOUT_3,1
30451,SENDOUT_3,1
30452,SENDOUT_3,1
30453,SENDOUT_3,1
30454,SENDOUT_3,1
30455,SENDOUT_3,0
30456,SENDOUT_3,1
30457,SENDOUT_3,1
30458,SENDOUT_3,1
30459,SENDOUT_3,0
30460,SENDOUT_3,1
30461,SENDOUT_3,0
30462,SENDOUT_3,1
30463,SENDOUT_3,1
30464,SENDOUT_3,0
30465,SENDOUT_3,1
30466,SENDOUT_3,1
30467,SENDOUT_3,1
30468,SENDOUT_3,1
30469,SENDOUT_3,1
30470,SENDOUT_3,1
30471,SENDOUT_3,1
30472,SENDOUT_3,1
30473,SENDOUT_3,0
30474,SENDOUT_3,1
30475,SENDOUT_3,1
30476,SENDOUT_3,0
30477,SENDOUT_3,1
30478,SENDOUT_3,0
30479,SENDOUT_3,1
30480,SENDOUT_3,1
30481,SENDOUT_3,0
30482,SENDOUT_3,1
30483,SENDOUT_3,1
30484,SENDOUT_3,0
30485,SENDOUT_3,1
30486,SENDOUT_3,1
30487,SENDOUT_3,0
30488,SENDOUT_3,1
30489,SENDOUT_3,1
30490,SENDOUT_3,1
30491,SENDOUT_3,1
30492,SENDOUT_3,1
30493,SENDOUT_3,1
30494,SENDOUT_3,1
30495,SENDOUT_3,1
30496,SENDOUT_3,0
30497,SENDOUT_3,0
30498,SENDOUT_3,1
30499,SENDOUT_3,1
30500,SENDOUT_3,1
30501,SENDOUT_3,1
30502,SENDOUT_3,1
30503,SENDOUT_3,0
30504,SENDOUT_3,0
30505,SENDOUT_3,1
30506,SENDOUT_3,0
30507,SENDOUT_3,1
30508,SENDOUT_3,1
30509,SENDOUT_3,1
30510,SENDOUT_3,1
30511,SENDOUT_3,0
30512,SENDOUT_3,1
30513,SENDOUT_3,1
30514,SENDOUT_3,1
30515,SENDOUT_3,0
30516,SENDOUT_3,1
30517,SENDOUT_3,1
30518,SENDOUT_3,1
30519,SENDOUT_3,0
30520,SENDOUT_3,1
30521,SENDOUT_3,0
30522,SENDOUT_3,1
30523,SENDOUT_3,1
30524,SENDOUT_3,1
30525,SENDOUT_3,1
30526,SENDOUT_3,1
30527,SENDOUT_3,0
30528,SENDOUT_3,1
30529,SENDOUT_3,1
30530,SENDOUT_3,1
30531,SENDOUT_3,1
30532,SENDOUT_3,1
30533,SENDOUT_3,1
30534,SENDOUT_3,0
30535,SENDOUT_3,0
30536,SENDOUT_3,1
30537,SENDOUT_3,1
30538,SENDOUT_3,1
30539,SENDOUT_3,1
30540,SENDOUT_3,1
30541,SENDOUT_3,0
30542,SENDOUT_3,1
30543,SENDOUT_3,1
30544,SENDOUT_3,0
30545,SENDOUT_3,0
30546,SENDOUT_3,1
30547,SENDOUT_3,1
30548,SENDOUT_3,1
30549,SENDOUT_3,1
30550,SENDOUT_3,1
30551,SENDOUT_3,1
30552,SENDOUT_3,1
30553,SENDOUT_3,1
30554,SENDOUT_3,1
30555,SENDOUT_3,1
30556,SENDOUT_3,0
30557,SENDOUT_3,0
30558,SENDOUT_3,1
30559,SENDOUT_3,1
30560,SENDOUT_3,1
30561,SENDOUT_3,1
30562,SENDOUT_3,0
30563,SENDOUT_3,1
30564,SENDOUT_3,1
30565,SENDOUT_3,0
30566,SENDOUT_3,0
30567,SENDOUT_3,0
30568,SENDOUT_3,1
30569,SENDOUT_3,1
30570,SENDOUT_3,1
30571,SENDOUT_3,1
30572,SENDOUT_3,1
30573,SENDOUT_3,1
30574,SENDOUT_3,1
30575,SENDOUT_3,1
30576,SENDOUT_3,1
30577,SENDOUT_3,1
30578,SENDOUT_3,1
30579,SENDOUT_3,1
30580,SENDOUT_3,1
30581,SENDOUT_3,1
30582,SENDOUT_3,0
30583,SENDOUT_3,1
30584,SENDOUT_3,1
30585,SENDOUT_3,1
30586,SENDOUT_3,1
30587,SENDOUT_3,1
30588,SENDOUT_3,1
30589,SENDOUT_3,1
30590,SENDOUT_3,1
30591,SENDOUT_3,1
30592,SENDOUT_3,0
30593,SENDOUT_3,1
30594,SENDOUT_3,1
30595,SENDOUT_3,0
30596,SENDOUT_3,1
30597,SENDOUT_3,1
30598,SENDOUT_3,1
30599,SENDOUT_3,1
30600,SENDOUT_3,1
30601,SENDOUT_3,1
30602,SENDOUT_3,1
30603,SENDOUT_3,1
30604,SENDOUT_3,1
30605,SENDOUT_3,1
30606,SENDOUT_3,0
30607,SENDOUT_3,1
30608,SENDOUT_3,1
30609,SENDOUT_3,0
30610,SENDOUT_3,0
30611,SENDOUT_3,1
30612,SENDOUT_3,0
30613,SENDOUT_3,1
30614,SENDOUT_3,1
30615,SENDOUT_3,1
30616,SENDOUT_3,1
30617,SENDOUT_3,1
30618,SENDOUT_3,1
30619,SENDOUT_3,1
30620,SENDOUT_3,1
30621,SENDOUT_3,1
30622,SENDOUT_3,1
30623,SENDOUT_3,1
30624,SENDOUT_3,1
30625,SENDOUT_3,1
30626,SENDOUT_3,1
30627,SENDOUT_3,1
30628,SENDOUT_3,1
30629,SENDOUT_3,0
30630,SENDOUT_3,1
30631,SENDOUT_3,1
30632,SENDOUT_3,1
30633,SENDOUT_3,0
30634,SENDOUT_3,1
30635,SENDOUT_3,1
30636,SENDOUT_3,1
30637,SENDOUT_3,1
30638,SENDOUT_3,1
30639,SENDOUT_3,1
30640,SENDOUT_3,1
30641,SENDOUT_3,1
30642,SENDOUT_3,1
30643,SENDOUT_3,1
30644,SENDOUT_3,1
30645,SENDOUT_3,0
30646,SENDOUT_3,1
30647,SENDOUT_3,1
30648,SENDOUT_3,1
30649,SENDOUT_3,1
30650,SENDOUT_3,1
30651,SENDOUT_3,1
30652,SENDOUT_3,1
30653,SENDOUT_3,0
30654,SENDOUT_3,1
30655,SENDOUT_3,0
30656,SENDOUT_3,1
30657,SENDOUT_3,1
30658,SENDOUT_3,1
30659,SENDOUT_3,1
30660,SENDOUT_3,1
30661,SENDOUT_3,1
30662,SENDOUT_3,0
30663,SENDOUT_3,1
30664,SENDOUT_3,0
30665,SENDOUT_3,1
30666,SENDOUT_3,1
30667,SENDOUT_3,1
30668,SENDOUT_3,1
30669,SENDOUT_3,1
30670,SENDOUT_3,1
30671,SENDOUT_3,1
30672,SENDOUT_3,1
30673,SENDOUT_3,0
30674,SENDOUT_3,1
30675,SENDOUT_3,0
30676,SENDOUT_3,1
30677,SENDOUT_3,1
30678,SENDOUT_3,1
30679,SENDOUT_3,1
30680,SENDOUT_3,0
30681,SENDOUT_3,1
30682,SENDOUT_3,1
30683,SENDOUT_3,1
30684,SENDOUT_3,1
30685,SENDOUT_3,1
30686,SENDOUT_3,1
30687,SENDOUT_3,1
30688,SENDOUT_3,1
30689,SENDOUT_3,1
30690,SENDOUT_3,1
30691,SENDOUT_3,1
30692,SENDOUT_3,1
30693,SENDOUT_3,1
30694,SENDOUT_3,1
30695,SENDOUT_3,1
30696,SENDOUT_3,0
30697,SENDOUT_3,1
30698,SENDOUT_3,0
30699,SENDOUT_3,0
30700,SENDOUT_3,0
30701,SENDOUT_3,1
30702,SENDOUT_3,1
30703,SENDOUT_3,0
30704,SENDOUT_3,0
30705,SENDOUT_3,1
30706,SENDOUT_3,1
30707,SENDOUT_3,1
30708,SENDOUT_3,1
30709,SENDOUT_3,1
30710,SENDOUT_3,1
30711,SENDOUT_3,1
30712,SENDOUT_3,1
30713,SENDOUT_3,1
30714,SENDOUT_3,1
30715,SENDOUT_3,1
30716,SENDOUT_3,1
30717,SENDOUT_3,0
30718,SENDOUT_3,1
30719,SENDOUT_3,0
30720,SENDOUT_3,1
30721,SENDOUT_3,0
30722,SENDOUT_3,1
30723,SENDOUT_3,1
30724,SENDOUT_3,1
30725,SENDOUT_3,1
30726,SENDOUT_3,1
30727,SENDOUT_3,1
30728,SENDOUT_3,1
30729,SENDOUT_3,1
30730,SENDOUT_3,1
30731,SENDOUT_3,1
30732,SENDOUT_3,1
30733,SENDOUT_3,0
30734,SENDOUT_3,1
30735,SENDOUT_3,1
30736,SENDOUT_3,1
30737,SENDOUT_3,0
30738,SENDOUT_3,1
30739,SENDOUT_3,0
30740,SENDOUT_3,1
30741,SENDOUT_3,1
30742,SENDOUT_3,1
30743,SENDOUT_3,1
30744,SENDOUT_3,1
30745,SENDOUT_3,1
30746,SENDOUT_3,1
30747,SENDOUT_3,1
30748,SENDOUT_3,0
30749,SENDOUT_3,1
30750,SENDOUT_3,1
30751,SENDOUT_3,0
30752,SENDOUT_3,1
30753,SENDOUT_3,1
30754,SENDOUT_3,0
30755,SENDOUT_3,1
30756,SENDOUT_3,1
30757,SENDOUT_3,1
30758,SENDOUT_3,1
30759,SENDOUT_3,1
30760,SENDOUT_3,1
30761,SENDOUT_3,1
30762,SENDOUT_3,1
30763,SENDOUT_3,1
30764,SENDOUT_3,1
30765,SENDOUT_3,1
30766,SENDOUT_3,0
30767,SENDOUT_3,1
30768,SENDOUT_3,1
30769,SENDOUT_3,1
30770,SENDOUT_3,1
30771,SENDOUT_3,1
30772,SENDOUT_3,1
30773,SENDOUT_3,1
30774,SENDOUT_3,0
30775,SENDOUT_3,1
30776,SENDOUT_3,0
30777,SENDOUT_3,1
30778,SENDOUT_3,1
30779,SENDOUT_3,1
30780,SENDOUT_3,1
30781,SENDOUT_3,0
30782,SENDOUT_3,1
30783,SENDOUT_3,1
30784,SENDOUT_3,1
30785,SENDOUT_3,1
30786,SENDOUT_3,1
30787,SENDOUT_3,0
30788,SENDOUT_3,0
30789,SENDOUT_3,1
30790,SENDOUT_3,1
30791,SENDOUT_3,1
30792,SENDOUT_3,1
30793,SENDOUT_3,1
30794,SENDOUT_3,0
30795,SENDOUT_3,1
30796,SENDOUT_3,1
30797,SENDOUT_3,1
30798,SENDOUT_3,1
30799,SENDOUT_3,1
30800,SENDOUT_3,1
30801,SENDOUT_3,1
30802,SENDOUT_3,1
30803,SENDOUT_3,1
30804,SENDOUT_3,0
30805,SENDOUT_3,0
30806,SENDOUT_3,1
30807,SENDOUT_3,0
30808,SENDOUT_3,1
30809,SENDOUT_3,0
30810,SENDOUT_3,1
30811,SENDOUT_3,1
30812,SENDOUT_3,1
30813,SENDOUT_3,1
30814,SENDOUT_3,1
30815,SENDOUT_3,1
30816,SENDOUT_3,1
30817,SENDOUT_3,1
30818,SENDOUT_3,1
30819,SENDOUT_3,1
30820,SENDOUT_3,0
30821,SENDOUT_3,0
30822,SENDOUT_3,1
30823,SENDOUT_3,1
30824,SENDOUT_3,0
30825,SENDOUT_3,1
30826,SENDOUT_3,1
30827,SENDOUT_3,1
30828,SENDOUT_3,1
30829,SENDOUT_3,1
30830,SENDOUT_3,1
30831,SENDOUT_3,1
30832,SENDOUT_3,0
30833,SENDOUT_3,1
30834,SENDOUT_3,1
30835,SENDOUT_3,0
30836,SENDOUT_3,1
30837,SENDOUT_3,1
30838,SENDOUT_3,1
30839,SENDOUT_3,0
30840,SENDOUT_3,0
30841,SENDOUT_3,1
30842,SENDOUT_3,0
30843,SENDOUT_3,1
30844,SENDOUT_3,1
30845,SENDOUT_3,1
30846,SENDOUT_3,1
30847,SENDOUT_3,1
30848,SENDOUT_3,1
30849,SENDOUT_3,1
30850,SENDOUT_3,1
30851,SENDOUT_3,1
30852,SENDOUT_3,1
30853,SENDOUT_3,0
30854,SENDOUT_3,0
30855,SENDOUT_3,1
30856,SENDOUT_3,1
30857,SENDOUT_3,1
30858,SENDOUT_3,1
30859,SENDOUT_3,0
30860,SENDOUT_3,1
30861,SENDOUT_3,1
30862,SENDOUT_3,0
30863,SENDOUT_3,0
30864,SENDOUT_3,1
30865,SENDOUT_3,0
30866,SENDOUT_3,1
30867,SENDOUT_3,0
30868,SENDOUT_3,1
30869,SENDOUT_3,1
30870,SENDOUT_3,0
30871,SENDOUT_3,1
30872,SENDOUT_3,1
30873,SENDOUT_3,1
30874,SENDOUT_3,0
30875,SENDOUT_3,1
30876,SENDOUT_3,1
30877,SENDOUT_3,1
30878,SENDOUT_3,1
30879,SENDOUT_3,0
30880,SENDOUT_3,1
30881,SENDOUT_3,1
30882,SENDOUT_3,1
30883,SENDOUT_3,0
30884,SENDOUT_3,1
30885,SENDOUT_3,1
30886,SENDOUT_3,1
30887,SENDOUT_3,0
30888,SENDOUT_3,1
30889,SENDOUT_3,1
30890,SENDOUT_3,1
30891,SENDOUT_3,0
30892,SENDOUT_3,1
30893,SENDOUT_3,1
30894,SENDOUT_3,1
30895,SENDOUT_3,1
30896,SENDOUT_3,1
30897,SENDOUT_3,1
30898,SENDOUT_3,1
30899,SENDOUT_3,1
30900,SENDOUT_3,0
30901,SENDOUT_3,0
30902,SENDOUT_3,1
30903,SENDOUT_3,0
30904,SENDOUT_3,1
30905,SENDOUT_3,1
30906,SENDOUT_3,1
30907,SENDOUT_3,1
30908,SENDOUT_3,0
30909,SENDOUT_3,1
30910,SENDOUT_3,1
30911,SENDOUT_3,0
30912,SENDOUT_3,1
30913,SENDOUT_3,1
30914,SENDOUT_3,1
30915,SENDOUT_3,1
30916,SENDOUT_3,1
30917,SENDOUT_3,0
30918,SENDOUT_3,1
30919,SENDOUT_3,1
30920,SENDOUT_3,1
30921,SENDOUT_3,1
30922,SENDOUT_3,1
30923,SENDOUT_3,1
30924,SENDOUT_3,1
30925,SENDOUT_3,1
30926,SENDOUT_3,1
30927,SENDOUT_3,1
30928,SENDOUT_3,1
30929,SENDOUT_3,1
30930,SENDOUT_3,1
30931,SENDOUT_3,1
30932,SENDOUT_3,1
30933,SENDOUT_3,0
30934,SENDOUT_3,0
30935,SENDOUT_3,1
30936,SENDOUT_3,1
30937,SENDOUT_3,0
30938,SENDOUT_3,1
30939,SENDOUT_3,1
30940,SENDOUT_3,1
30941,SENDOUT_3,1
30942,SENDOUT_3,0
30943,SENDOUT_3,1
30944,SENDOUT_3,1
30945,SENDOUT_3,1
30946,SENDOUT_3,1
30947,SENDOUT_3,1
30948,SENDOUT_3,1
30949,SENDOUT_3,1
30950,SENDOUT_3,1
30951,SENDOUT_3,1
30952,SENDOUT_3,1
30953,SENDOUT_3,1
30954,SENDOUT_3,1
30955,SENDOUT_3,1
30956,SENDOUT_3,0
30957,SENDOUT_3,1
30958,SENDOUT_3,1
30959,SENDOUT_3,0
30960,SENDOUT_3,0
30961,SENDOUT_3,1
30962,SENDOUT_3,0
30963,SENDOUT_3,0
30964,SENDOUT_3,1
30965,SENDOUT_3,1
30966,SENDOUT_3,1
30967,SENDOUT_3,1
30968,SENDOUT_3,0
30969,SENDOUT_3,1
30970,SENDOUT_3,1
30971,SENDOUT_3,1
30972,SENDOUT_3,1
30973,SENDOUT_3,0
30974,SENDOUT_3,0
30975,SENDOUT_3,0
30976,SENDOUT_3,1
30977,SENDOUT_3,1
30978,SENDOUT_3,1
30979,SENDOUT_3,0
30980,SENDOUT_3,0
30981,SENDOUT_3,1
30982,SENDOUT_3,1
30983,SENDOUT_3,1
30984,SENDOUT_3,1
30985,SENDOUT_3,0
30986,SENDOUT_3,1
30987,SENDOUT_3,1
30988,SENDOUT_3,1
30989,SENDOUT_3,1
30990,SENDOUT_3,1
30991,SENDOUT_3,1
30992,SENDOUT_3,0
30993,SENDOUT_3,0
30994,SENDOUT_3,1
30995,SENDOUT_3,1
30996,SENDOUT_3,1
30997,SENDOUT_3,1
30998,SENDOUT_3,1
30999,SENDOUT_3,1
31000,SENDOUT_3,1
31001,SENDOUT_3,0
31002,SENDOUT_3,1
31003,SENDOUT_3,1
31004,SENDOUT_3,1
31005,SENDOUT_3,1
31006,SENDOUT_3,0
31007,SENDOUT_3,1
31008,SENDOUT_3,1
31009,SENDOUT_3,1
31010,SENDOUT_3,1
31011,SENDOUT_3,1
31012,SENDOUT_3,1
31013,SENDOUT_3,1
31014,SENDOUT_3,1
31015,SENDOUT_3,1
31016,SENDOUT_3,1
31017,SENDOUT_3,0
31018,SENDOUT_3,1
31019,SENDOUT_3,1
31020,SENDOUT_3,1
31021,SENDOUT_3,1
31022,SENDOUT_3,0
31023,SENDOUT_3,1
31024,SENDOUT_3,0
31025,SENDOUT_3,1
31026,SENDOUT_3,1
31027,SENDOUT_3,0
31028,SENDOUT_3,1
31029,SENDOUT_3,1
31030,SENDOUT_3,1
31031,SENDOUT_3,1
31032,SENDOUT_3,1
31033,SENDOUT_3,1
31034,SENDOUT_3,1
31035,SENDOUT_3,1
31036,SENDOUT_3,1
31037,SENDOUT_3,1
31038,SENDOUT_3,1
31039,SENDOUT_3,1
31040,SENDOUT_3,1
31041,SENDOUT_3,1
31042,SENDOUT_3,1
31043,SENDOUT_3,0
31044,SENDOUT_3,0
31045,SENDOUT_3,0
31046,SENDOUT_3,1
31047,SENDOUT_3,1
31048,SENDOUT_3,1
31049,SENDOUT_3,1
31050,SENDOUT_3,0
31051,SENDOUT_3,1
31052,SENDOUT_3,1
31053,SENDOUT_3,1
31054,SENDOUT_3,1
31055,SENDOUT_3,0
31056,SENDOUT_3,1
31057,SENDOUT_3,0
31058,SENDOUT_3,1
31059,SENDOUT_3,0
31060,SENDOUT_3,1
31061,SENDOUT_3,1
31062,SENDOUT_3,0
31063,SENDOUT_3,1
31064,SENDOUT_3,1
31065,SENDOUT_3,1
31066,SENDOUT_3,1
31067,SENDOUT_3,1
31068,SENDOUT_3,1
31069,SENDOUT_3,1
31070,SENDOUT_3,1
31071,SENDOUT_3,1
31072,SENDOUT_3,1
31073,SENDOUT_3,0
31074,SENDOUT_3,0
31075,SENDOUT_3,1
31076,SENDOUT_3,1
31077,SENDOUT_3,1
31078,SENDOUT_3,1
31079,SENDOUT_3,1
31080,SENDOUT_3,1
31081,SENDOUT_3,0
31082,SENDOUT_3,1
31083,SENDOUT_3,1
31084,SENDOUT_3,1
31085,SENDOUT_3,1
31086,SENDOUT_3,1
31087,SENDOUT_3,0
31088,SENDOUT_3,0
31089,SENDOUT_3,1
31090,SENDOUT_3,1
31091,SENDOUT_3,1
31092,SENDOUT_3,1
31093,SENDOUT_3,1
31094,SENDOUT_3,1
31095,SENDOUT_3,1
31096,SENDOUT_3,1
31097,SENDOUT_3,1
31098,SENDOUT_3,1
31099,SENDOUT_3,1
31100,SENDOUT_3,1
31101,SENDOUT_3,0
31102,SENDOUT_3,1
31103,SENDOUT_3,1
31104,SENDOUT_3,1
31105,SENDOUT_3,0
31106,SENDOUT_3,1
31107,SENDOUT_3,1
31108,SENDOUT_3,1
31109,SENDOUT_3,1
31110,SENDOUT_3,1
31111,SENDOUT_3,1
31112,SENDOUT_3,1
31113,SENDOUT_3,1
31114,SENDOUT_3,1
31115,SENDOUT_3,1
31116,SENDOUT_3,1
31117,SENDOUT_3,0
31118,SENDOUT_3,0
31119,SENDOUT_3,0
31120,SENDOUT_3,1
31121,SENDOUT_3,1
31122,SENDOUT_3,0
31123,SENDOUT_3,1
31124,SENDOUT_3,1
31125,SENDOUT_3,1
31126,SENDOUT_3,1
31127,SENDOUT_3,1
31128,SENDOUT_3,1
31129,SENDOUT_3,0
31130,SENDOUT_3,0
31131,SENDOUT_3,1
31132,SENDOUT_3,1
31133,SENDOUT_3,1
31134,SENDOUT_3,1
31135,SENDOUT_3,1
31136,SENDOUT_3,1
31137,SENDOUT_3,1
31138,SENDOUT_3,0
31139,SENDOUT_3,0
31140,SENDOUT_3,1
31141,SENDOUT_3,1
31142,SENDOUT_3,1
31143,SENDOUT_3,1
31144,SENDOUT_3,1
31145,SENDOUT_3,1
31146,SENDOUT_3,1
31147,SENDOUT_3,1
31148,SENDOUT_3,1
31149,SENDOUT_3,1
31150,SENDOUT_3,0
31151,SENDOUT_3,1
31152,SENDOUT_3,1
31153,SENDOUT_3,1
31154,SENDOUT_3,1
31155,SENDOUT_3,1
31156,SENDOUT_3,1
31157,SENDOUT_3,1
31158,SENDOUT_3,1
31159,SENDOUT_3,0
31160,SENDOUT_3,1
31161,SENDOUT_3,1
31162,SENDOUT_3,1
31163,SENDOUT_3,0
31164,SENDOUT_3,0
31165,SENDOUT_3,0
31166,SENDOUT_3,1
31167,SENDOUT_3,1
31168,SENDOUT_3,1
31169,SENDOUT_3,1
31170,SENDOUT_3,1
31171,SENDOUT_3,1
31172,SENDOUT_3,1
31173,SENDOUT_3,1
31174,SENDOUT_3,1
31175,SENDOUT_3,1
31176,SENDOUT_3,1
31177,SENDOUT_3,1
31178,SENDOUT_3,1
31179,SENDOUT_3,1
31180,SENDOUT_3,1
31181,SENDOUT_3,1
31182,SENDOUT_3,1
31183,SENDOUT_3,1
31184,SENDOUT_3,1
31185,SENDOUT_3,1
31186,SENDOUT_3,1
31187,SENDOUT_3,1
31188,SENDOUT_3,0
31189,SENDOUT_3,1
31190,SENDOUT_3,1
31191,SENDOUT_3,1
31192,SENDOUT_3,1
31193,SENDOUT_3,1
31194,SENDOUT_3,1
31195,SENDOUT_3,1
31196,SENDOUT_3,1
31197,SENDOUT_3,1
31198,SENDOUT_3,0
31199,SENDOUT_3,1
31200,SENDOUT_3,0
31201,SENDOUT_3,1
31202,SENDOUT_3,1
31203,SENDOUT_3,0
31204,SENDOUT_3,0
31205,SENDOUT_3,1
31206,SENDOUT_3,1
31207,SENDOUT_3,0
31208,SENDOUT_3,0
31209,SENDOUT_3,1
31210,SENDOUT_3,1
31211,SENDOUT_3,1
31212,SENDOUT_3,1
31213,SENDOUT_3,1
31214,SENDOUT_3,1
31215,SENDOUT_3,1
31216,SENDOUT_3,1
31217,SENDOUT_3,1
31218,SENDOUT_3,1
31219,SENDOUT_3,1
31220,SENDOUT_3,1
31221,SENDOUT_3,1
31222,SENDOUT_3,1
31223,SENDOUT_3,1
31224,SENDOUT_3,0
31225,SENDOUT_3,1
31226,SENDOUT_3,1
31227,SENDOUT_3,1
31228,SENDOUT_3,1
31229,SENDOUT_3,1
31230,SENDOUT_3,0
31231,SENDOUT_3,1
31232,SENDOUT_3,1
31233,SENDOUT_3,1
31234,SENDOUT_3,0
31235,SENDOUT_3,1
31236,SENDOUT_3,1
31237,SENDOUT_3,1
31238,SENDOUT_3,0
31239,SENDOUT_3,1
31240,SENDOUT_3,1
31241,SENDOUT_3,1
31242,SENDOUT_3,1
31243,SENDOUT_3,1
31244,SENDOUT_3,1
31245,SENDOUT_3,1
31246,SENDOUT_3,1
31247,SENDOUT_3,1
31248,SENDOUT_3,1
31249,SENDOUT_3,0
31250,SENDOUT_3,1
31251,SENDOUT_3,0
31252,SENDOUT_3,1
31253,SENDOUT_3,1
31254,SENDOUT_3,0
31255,SENDOUT_3,1
31256,SENDOUT_3,0
31257,SENDOUT_3,1
31258,SENDOUT_3,0
31259,SENDOUT_3,1
31260,SENDOUT_3,1
31261,SENDOUT_3,1
31262,SENDOUT_3,0
31263,SENDOUT_3,1
31264,SENDOUT_3,1
31265,SENDOUT_3,1
31266,SENDOUT_3,1
31267,SENDOUT_3,0
31268,SENDOUT_3,1
31269,SENDOUT_3,0
31270,SENDOUT_3,1
31271,SENDOUT_3,1
31272,SENDOUT_3,0
31273,SENDOUT_3,1
31274,SENDOUT_3,1
31275,SENDOUT_3,1
31276,SENDOUT_3,1
31277,SENDOUT_3,1
31278,SENDOUT_3,1
31279,SENDOUT_3,1
31280,SENDOUT_3,1
31281,SENDOUT_3,0
31282,SENDOUT_3,0
31283,SENDOUT_3,1
31284,SENDOUT_3,1
31285,SENDOUT_3,1
31286,SENDOUT_3,1
31287,SENDOUT_3,1
31288,SENDOUT_3,1
31289,SENDOUT_3,1
31290,SENDOUT_3,1
31291,SENDOUT_3,1
31292,SENDOUT_3,1
31293,SENDOUT_3,1
31294,SENDOUT_3,1
31295,SENDOUT_3,0
31296,SENDOUT_3,1
31297,SENDOUT_3,1
31298,SENDOUT_3,1
31299,SENDOUT_3,1
31300,SENDOUT_3,1
31301,SENDOUT_3,0
31302,SENDOUT_3,0
31303,SENDOUT_3,0
